,id,name,host_id,City,host_name,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365,Construction year,cancellation_policy,country,instant_bookable,price,review rate number,room type,service_fee
1798,2895820,Quiet Room in Central Location,5454390,New York,Tracy & Matt,10,294,03-09-2020,1,0,2015.0,strict,United States,False,1165.0,4.0,Private room,233.0
1799,2896760,"Safe, cozy & minutes to NYC",3339701,New York,Angelo,1,194,08-09-2022,4,280,2008.0,moderate,United States,True,714.0,3.0,Entire home/apt,143.0
1800,3083197,Spectacular East Village Townhouse with garden,15688520,New York,Alex,3,90,09-05-2022,1,25,2009.0,flexible,United States,False,1076.0,5.0,Entire home/apt,215.0
1801,2897714,Amazing and Large Modern Studio,7853680,New York,Nesrine,30,2,04-22-2015,1,0,2008.0,flexible,United States,False,835.0,2.0,Private room,167.0
1802,3112284,Spacious room in flushing ny ❤️,15815237,New York,Mack,30,35,12-31-2016,1,363,2010.0,moderate,United States,True,123.0,4.0,Private room,25.0
1803,3112872,Sunny Studio Near Central Park,2641574,New York,Meredith,30,8,06-21-2015,1,0,2016.0,flexible,United States,True,705.0,3.0,Entire home/apt,141.0
1804,3114929,Modern Stylish and Legendary. Couples or Families,14911623,New York,Nicholas,30,2,05-19-2019,1,0,2022.0,moderate,United States,False,1078.0,1.0,Private room,216.0
1805,3083899,Charming Studio on Upper West Side,15638528,New York,Lindsey,30,1,07-10-2014,1,0,2021.0,flexible,United States,False,258.0,1.0,Entire home/apt,52.0
1806,3120723,Charming Private Studio in LES,15853337,New York,Julia,30,6,06-19-2015,1,0,2008.0,strict,United States,False,884.0,3.0,Entire home/apt,177.0
1807,3084473,One Bedroom Apartment,5691429,New York,Patrick,30,5,12-22-2014,1,0,2016.0,flexible,United States,True,1135.0,5.0,Entire home/apt,227.0
1808,2904571,Carroll Gardens Brooklyn Apartment,6789600,New York,Derek,30,2,08-07-2015,1,0,2003.0,strict,United States,True,1168.0,4.0,Entire home/apt,234.0
1809,3089264,Long Term Luxury Rental W/Balcony!,14889264,New York,Lyrica,30,10,03-15-2017,1,261,2003.0,moderate,United States,False,366.0,4.0,Private room,73.0
1810,3120957,"Clean, Safe, Convenient, Comfy",8703,New York,Michael,30,8,09-29-2016,1,0,2018.0,moderate,United States,False,820.0,3.0,Shared room,164.0
1811,3121176,1 BEDROOM APT IN PRIME WILLIAMSBURG,3663033,New York,Jehan,30,4,03-09-2016,1,0,2014.0,flexible,United States,True,712.0,3.0,Entire home/apt,142.0
1812,3089577,Spacious 2 bd 2 bth apt 45 min from Time Sq sleep6,15636404,New York,Anneta,30,4,08-25-2018,1,364,2014.0,flexible,United States,False,755.0,2.0,Entire home/apt,151.0
1813,3123479,Sunny extra large two- bedroom steps to subway.,15863914,New York,George,5,12,08-17-2022,1,124,2019.0,moderate,United States,True,349.0,3.0,Private room,70.0
1814,3132960,Lovely Park Slope Pied a Terre,2472358,New York,Craig,10,4,06-04-2022,1,0,2009.0,flexible,United States,False,472.0,1.0,Private room,94.0
1815,3136535,"Peaceful, Upper East Side Studio",15414317,New York,Madeleine,5,10,09-23-2017,1,0,2006.0,moderate,United States,False,1160.0,4.0,Entire home/apt,232.0
1816,3265407,Sunny Brooklyn room,9944244,New York,Linnea,30,12,06-30-2019,1,0,2009.0,flexible,United States,False,627.0,5.0,Entire home/apt,125.0
1817,3265982,"Entire apt, sparkling clean, renovated cozy One BD",16516195,New York,Tania,30,29,01-19-2021,1,0,2008.0,strict,United States,True,210.0,3.0,Private room,42.0
1818,3425054,Gorgeous 1BR Park Slope Apt/Garden,7398990,New York,Laura,30,10,01-05-2018,1,0,2018.0,flexible,United States,False,596.0,1.0,Entire home/apt,119.0
1819,3269281,Stylish 2BR in heart of Park Slope,1746811,New York,Jon,2,79,06-25-2022,1,0,2015.0,moderate,United States,False,1197.0,2.0,Entire home/apt,239.0
1820,3426233,2 Bd/1 Bath Apartment Upper East Side NYC,17272284,New York,Geoffrey,30,13,12-29-2020,2,0,2020.0,moderate,United States,True,576.0,1.0,Entire home/apt,115.0
1821,3272201,Gorgeous Chic Apt on Prime West Village Street,16545323,New York,Katie,30,14,11-06-2017,1,256,2007.0,flexible,United States,False,73.0,5.0,Entire home/apt,15.0
1822,3430612,Beautiful Brooklyn 3 bdrm in Prospect Heights,17289499,New York,Laura,30,13,07-16-2019,1,0,2003.0,strict,United States,False,172.0,2.0,Private room,34.0
1823,3137906,Lovely room in Williamsburg,3814039,New York,Natalie,30,64,06-04-2022,1,84,2017.0,moderate,United States,False,1102.0,2.0,Entire home/apt,220.0
1824,3145484,Historic Townhome for Photo and Video Shoots,3323488,New York,Tenisha & Marty,30,29,02-28-2020,1,364,2006.0,flexible,United States,False,767.0,5.0,Private room,153.0
1825,3272721,Beautiful Penthouse Apt - Brooklyn,4080758,New York,Arun,30,5,01-05-2016,1,0,2022.0,strict,United States,True,410.0,3.0,Private room,82.0
1826,3272743,Bright one bedroom in Park Slope,3022852,New York,Lynda,30,3,07-29-2018,1,0,2006.0,strict,United States,True,321.0,3.0,Private room,64.0
1827,3440595,Beautiful Bedstuy 3Beds/ 2Baths Duplex w/ parking,15270760,New York,Ed,3,74,08-19-2022,3,161,2007.0,moderate,United States,True,690.0,3.0,Entire home/apt,138.0
1828,3278530,Private room in Williamsburg apt,16572580,New York,Travis,30,6,09-06-2017,1,0,2019.0,flexible,United States,False,324.0,3.0,Entire home/apt,65.0
1829,3147439,Charming West Village Studio With Cat,7361593,New York,Samantha,30,2,11-11-2017,1,0,2020.0,moderate,United States,False,268.0,3.0,Entire home/apt,54.0
1830,3440741,Charming Tudor 1BD Uptown,17339848,New York,Elizabeth,30,5,09-09-2016,1,0,2005.0,flexible,United States,False,508.0,5.0,Entire home/apt,102.0
1831,3153464,Sunny 1 BD in trendy Prospect Heights Brooklyn,16003147,New York,Victoria And Juliana,21,9,07-31-2022,1,117,2009.0,flexible,United States,True,630.0,4.0,Entire home/apt,126.0
1832,3278631,Private Bedroom Available June 1,16572957,New York,Hope,30,3,06-06-2015,1,0,2020.0,strict,United States,False,654.0,5.0,Private room,131.0
1833,3278691,The room is currently not available,16069319,New York,Julie,30,4,09-01-2016,1,0,2008.0,moderate,United States,False,1023.0,2.0,Entire home/apt,205.0
1834,3442067,Spacious Studio in Luxury Building,17198795,New York,Julie,5,2,04-30-2022,1,132,2020.0,flexible,United States,False,139.0,1.0,Entire home/apt,28.0
1835,3279671,Quiet 1BR in Chelsea,109738,New York,Michelle,30,196,06-26-2022,1,87,2020.0,moderate,United States,False,942.0,4.0,Private room,188.0
1836,3442140,Large room in renovated apartment in Williamsburg,8697041,New York,Gaspard,30,4,09-30-2015,2,0,2009.0,strict,United States,True,663.0,5.0,Private room,133.0
1837,3281660,Penthouse next to Central Park with a Terrace !,418289,New York,Andrey,30,1,06-06-2017,1,0,2006.0,flexible,United States,True,462.0,5.0,Private room,92.0
1838,3282550,Quintessential Brooklyn...!!,1174963,New York,Aaron,30,12,06-08-2015,1,0,2005.0,flexible,United States,True,913.0,3.0,Entire home/apt,183.0
1839,3156969,Surfers' and Beach Goers' Paradise,16019176,New York,Marek,2,319,07-08-2022,1,315,2022.0,strict,United States,True,76.0,3.0,Entire home/apt,15.0
1840,3157330,"clean, casual 2BD apt in bed-stuy!",9105586,New York,Marc,30,1,02-12-2015,1,0,2013.0,flexible,United States,True,239.0,4.0,Private room,48.0
1841,3442152,Stunning Park Slope 2BR,17347275,New York,Jean-Cosme,30,2,08-16-2015,1,0,2014.0,flexible,United States,False,742.0,1.0,Entire home/apt,148.0
1842,3161739,Up among the trees in Bed Stuy,14736455,New York,Anna,5,67,08-28-2022,1,74,2011.0,flexible,United States,True,671.0,4.0,Entire home/apt,134.0
1843,3164173,Bright Studio in New WB Building,2338762,New York,Masha,30,12,08-28-2016,1,0,2013.0,strict,United States,True,272.0,1.0,Private room,54.0
1844,3283409,Beautiful Brooklyn Brownstone,16593547,New York,Mary & Josh,2,171,08-14-2022,1,182,2004.0,moderate,United States,True,167.0,4.0,Entire home/apt,33.0
1845,3445138,The Sunniest of Brooklyn Brownstones,17051201,New York,Gwynn,5,33,05-30-2022,2,0,2015.0,moderate,United States,True,144.0,2.0,Private room,29.0
1846,3283729,"Beautiful, Furnished Studio!",16596651,New York,Gautam,30,7,11-15-2015,1,0,2019.0,moderate,United States,False,1164.0,2.0,Entire home/apt,233.0
1847,3297016,Super cute private room +amminities,2051075,New York,Linda,30,46,07-31-2022,1,301,2004.0,strict,United States,False,177.0,2.0,Private room,35.0
1848,3167768,"Sunny, spacious 3-bedroom condo near Prospect Park",16067583,New York,Natasha,4,40,09-01-2022,1,0,2007.0,flexible,United States,False,1135.0,1.0,Private room,227.0
1849,3168120,SPACIOUS & SUNNY East Village Gem,16069958,New York,Nicholas,30,1,06-30-2014,1,0,2016.0,flexible,United States,False,639.0,3.0,Entire home/apt,128.0
1850,3447238,"Spacious, Sunny 1 Bedroom Apartment",13637847,New York,Sasha,20,11,06-17-2019,1,249,2021.0,moderate,United States,True,1095.0,4.0,Entire home/apt,219.0
1851,3171480,HUGE 1BR in Prime West Village,6183406,New York,Justin,30,4,09-22-2016,1,0,2008.0,flexible,United States,False,259.0,3.0,Entire home/apt,52.0
1852,3303165,Ocean Hill Oasis,4279827,New York,Louisa,2,216,08-22-2022,1,94,2011.0,moderate,United States,True,844.0,1.0,Private room,169.0
1853,3309982,3 Bedroom Brownstone in Historic Crown Heights.,16713474,New York,Simone,30,71,05-31-2022,1,285,2022.0,flexible,United States,True,532.0,5.0,Entire home/apt,106.0
1854,3172778,Prime Williamsburg Family Art Loft,16109802,New York,Daphna,30,22,08-17-2019,1,78,2022.0,flexible,United States,False,163.0,4.0,Entire home/apt,33.0
1855,3450210,Spacious Apt in Townhouse near Columbia University,17389236,New York,Emilie,14,188,07-16-2022,1,7,2006.0,flexible,United States,False,915.0,5.0,Entire home/apt,183.0
1856,3312276,"Cozy studio/kitchen, bathroom",14214034,New York,Desmar,1,143,08-22-2022,1,274,2010.0,strict,United States,True,181.0,5.0,Private room,36.0
1857,3452835,"Artsy, Garden Getaway in Central Brooklyn",666862,New York,Amy,30,45,11-27-2016,1,0,2006.0,moderate,United States,True,1174.0,1.0,Private room,235.0
1858,3315933,Upper East Side 2 Bedroom Apartment,12774721,New York,Morgan,30,4,01-03-2016,1,0,2008.0,flexible,United States,False,1164.0,2.0,Entire home/apt,233.0
1859,3175088,Clean and spacious loft in Chelsea,16100913,New York,Anthony,7,104,07-02-2022,1,30,2003.0,moderate,United States,False,736.0,4.0,Entire home/apt,147.0
1860,3177702,newly renovated Flat in Historic Row House,14902860,New York,Velma,30,51,01-04-2020,4,320,2008.0,moderate,United States,False,875.0,4.0,Shared room,175.0
1861,3181376,"Homey, inviting 1BR w/ lots of room",8158276,New York,Matthew,30,1,01-03-2016,1,0,2004.0,moderate,United States,True,95.0,3.0,Entire home/apt,19.0
1862,3185829,2BR Private Apt Guest Homestay,16151285,New York,Carol,4,78,08-15-2022,6,348,2021.0,moderate,United States,False,228.0,3.0,Entire home/apt,46.0
1863,3457770,Cute 1 BR in the Lower East Side,9604972,New York,Alexia,30,1,08-09-2014,1,0,2016.0,flexible,United States,False,201.0,1.0,Private room,40.0
1864,3191450,Cozy Bedroom by Prospect Park BKLYN,241593,New York,Thomas,30,4,07-23-2015,2,0,2004.0,moderate,United States,False,1112.0,5.0,Entire home/apt,222.0
1865,3317978,Spacious Queen Size Room,16751902,New York,Asher,30,2,06-30-2016,1,0,2007.0,strict,United States,False,637.0,2.0,Entire home/apt,127.0
1866,3458525,Modern & Cozy 1BD Garden Apt,17430718,New York,Natasha,3,94,08-24-2022,2,297,2015.0,moderate,United States,True,489.0,5.0,Private room,98.0
1867,3322922,"Cozy, Clean, Quiet, ENTIRE APT!!",18566028,New York,Kitt,30,11,08-03-2015,1,0,2009.0,strict,United States,True,840.0,4.0,Entire home/apt,168.0
1868,3323189,2000 sq ft Photographers loft,16777963,New York,Dave,4,118,08-21-2022,1,132,2010.0,strict,United States,False,381.0,2.0,Entire home/apt,76.0
1869,3461872,Private BR in 3 BR Apt - E. Harlem,5220670,New York,Jonathon,30,3,10-04-2015,1,0,2003.0,strict,United States,True,256.0,2.0,Entire home/apt,51.0
1870,3324203,Spacious Studio in my new smart house,16782573,New York,Dorina,4,251,09-04-2022,2,306,2016.0,moderate,United States,True,660.0,5.0,Private room,132.0
1871,3325617,LEGAL studio in Queens,16790098,New York,Shawn & Christine,2,287,08-14-2022,1,1,2011.0,flexible,United States,False,50.0,1.0,Private room,10.0
1872,3191678,Private Room in Riverdale NY,335923036,New York,Mohammed,30,43,05-26-2022,3,311,2022.0,strict,United States,False,795.0,2.0,Entire home/apt,159.0
1873,3198018,Park slope 2BR duplex with garden,738918,New York,Birgitta,3,153,09-04-2022,2,3,2008.0,flexible,United States,True,221.0,5.0,Private room,44.0
1874,3198365,Cozy Studio Close to Central Park,16209547,New York,NoLimit,2,190,08-22-2022,1,342,2019.0,flexible,United States,False,682.0,4.0,Private room,136.0
1875,3332881,Apartment near Upper East Side,16826094,New York,Jeremy,30,1,05-15-2016,1,0,2014.0,flexible,United States,True,385.0,2.0,Entire home/apt,77.0
1876,3465604,Elegant Brownstone Duplex,12220316,New York,Mary,30,7,08-28-2019,1,218,2004.0,moderate,United States,True,611.0,2.0,Private room,122.0
1877,3198709,Cozy Soho Apartment,11134859,New York,Anthony,3,52,08-26-2022,1,244,2012.0,flexible,United States,True,895.0,2.0,Private room,179.0
1878,3465651,“Home away from Home” 1st Floor Suburban Apt.,4060346,New York,"Lisa, Nancy & John",1,206,08-07-2022,1,258,2017.0,strict,United States,True,698.0,5.0,Entire home/apt,140.0
1879,3199681,Bright & Sunny FULLY FURNISHED Room,627678,New York,Nathan,30,2,08-20-2018,2,0,2022.0,strict,United States,True,443.0,5.0,Private room,89.0
1880,3200522,Brooklyn 3BR Near Subways,1369577,New York,Gaby,5,224,08-19-2022,3,214,2016.0,strict,United States,False,1156.0,2.0,Entire home/apt,231.0
1881,3200728,Sunlit Room near Prospect Park!,727114,New York,Anthony,30,11,07-03-2015,1,0,2004.0,moderate,United States,False,107.0,5.0,Entire home/apt,21.0
1882,3344237,Stay in the heart of the East side!,16879147,New York,Alejandro,2,87,09-07-2022,1,291,2005.0,flexible,United States,True,150.0,4.0,Entire home/apt,30.0
1883,3468486,2br with Balcony in East Harlem!,17475146,New York,C,30,1,07-28-2014,1,0,2020.0,strict,United States,True,541.0,3.0,Private room,108.0
1884,3201696,Cozy 3 Bdrm in Historic Harlem NY,13789963,New York,Arnitta,3,201,08-28-2022,1,262,2015.0,flexible,United States,True,541.0,1.0,Private room,108.0
1885,3469171,Red Hook Prime 1 BR Priv. Garden 3 blks NYC Ferry,1499484,New York,Tom,1,289,08-21-2022,2,297,2013.0,strict,United States,False,581.0,1.0,Private room,116.0
1886,3206224,Welcome to The Valley,16245414,New York,Shae,1,254,08-15-2022,3,55,2017.0,moderate,United States,False,1097.0,4.0,Entire home/apt,219.0
1887,3344509,Beautiful Chelsea Loft 700 Sq ft,1290508,New York,Robert,30,1,01-03-2017,1,0,2005.0,flexible,United States,True,820.0,2.0,Entire home/apt,164.0
1888,3469295,Harlem Renovated Duplex Townhouse,17479416,New York,Tae,4,80,08-03-2022,3,342,2005.0,moderate,United States,False,526.0,4.0,Entire home/apt,105.0
1889,3344815,Artsy Brooklyn Family,16883036,New York,Karen,2,84,08-30-2022,2,262,2022.0,strict,United States,False,504.0,5.0,Entire home/apt,101.0
1890,3349699,Spacious apartment with  shared garden,19402,New York,Susanna,30,40,12-30-2019,1,0,2007.0,flexible,United States,True,137.0,4.0,Entire home/apt,27.0
1891,3206379,Luxury apartment in Manhattan.,16245979,New York,Karima,30,17,03-23-2018,1,0,2007.0,strict,United States,True,270.0,5.0,Private room,54.0
1892,3476105,Your own spacious and charming Brooklyn apt.,5810978,New York,Ala,6,152,07-31-2022,1,20,2003.0,flexible,United States,False,227.0,5.0,Private room,45.0
1893,3207986,"Modern loft in Cobble Hill, BK",1874429,New York,Lisa,2,133,08-07-2022,1,129,2009.0,strict,United States,False,570.0,2.0,Entire home/apt,114.0
1894,3350417,Affordable Room in Artsy Apartment,12556197,New York,Rez,30,37,03-04-2017,2,0,2020.0,moderate,United States,True,201.0,1.0,Shared room,40.0
1895,3476431,Charming Fort Greene Studio,4374828,New York,Michelle,30,44,12-06-2019,1,0,2015.0,moderate,United States,False,75.0,4.0,Entire home/apt,15.0
1896,3351584,Amazing Oasis in NYC!,455017,New York,Lauren,1,1,05-25-2019,2,154,2009.0,strict,United States,True,606.0,3.0,Private room,121.0
1897,3208188,3BR Carroll Gardens townhouse loft,16254543,New York,Jennifer,30,8,08-18-2018,1,0,2007.0,moderate,United States,False,94.0,2.0,Private room,19.0
1898,3485146,"Sun Soaked, NYC Brownstone Apt",6707119,New York,Parnell,30,1,12-30-2014,1,0,2022.0,strict,United States,False,234.0,2.0,Entire home/apt,47.0
1899,3208904,Chic Designer’s Room & 2 Beds in Manhattan LES,16257970,New York,Jackie,2,343,08-21-2022,2,175,2020.0,flexible,United States,False,342.0,4.0,Private room,68.0
1900,3352030,Delightful & Modern 1 Bedroom,317692,New York,Tara,30,4,09-27-2015,1,0,2008.0,strict,United States,False,993.0,3.0,Entire home/apt,199.0
1901,3485449,The Most Affordable |PRIVATE ROOM| in a BROWNSTONE,17264040,New York,Junior,1,44,08-29-2022,4,169,2015.0,moderate,United States,False,884.0,1.0,Private room,177.0
1902,3486103,Best of Brooklyn & 5 min to Manhattan!,3841446,New York,Tony,7,268,09-01-2022,1,64,2018.0,moderate,United States,False,206.0,2.0,Private room,41.0
1903,3352608,A Dream! Luxury 3 Bedroom Apt,16916853,New York,Olga,30,11,03-14-2022,3,331,2018.0,flexible,United States,True,497.0,5.0,Private room,99.0
1904,3354458,Private 1 bedroom suite with backyard access,16926880,New York,Dan,31,44,10-20-2019,1,0,2012.0,moderate,United States,True,884.0,3.0,Private room,177.0
1905,3354459,Family home near Prospect Park,16926937,New York,Johanna,30,4,04-27-2019,1,167,2005.0,flexible,United States,True,759.0,3.0,Entire home/apt,152.0
1906,3354484,Sunny 1 bed home close to Manhattan,4319841,New York,Maria,30,9,08-10-2017,1,0,2006.0,strict,United States,False,316.0,3.0,Entire home/apt,63.0
1907,3210405,BEAUTIFUL DESIGNER SOHO LOFT,16266298,New York,Caroline,30,119,03-03-2018,1,0,2004.0,flexible,United States,False,784.0,4.0,Private room,157.0
1908,3213712,LUXURY 1 BR MIDTOWN w POOL & GYM,1014484,New York,Petek,30,3,01-05-2016,1,0,2005.0,flexible,United States,False,256.0,2.0,Entire home/apt,51.0
1909,3215486,Large sunny private room downtown,7691955,New York,Ingrid,30,9,10-15-2017,1,0,2012.0,strict,United States,False,830.0,2.0,Entire home/apt,166.0
1910,3358937,ADORABLE 2BR in Chelsea!!,16947051,New York,Cayla,30,11,04-17-2016,1,0,2009.0,flexible,United States,False,304.0,5.0,Private room,61.0
1911,3488989,"Sunny, Quiet Apt. in Manhattan",17568735,New York,William,30,3,09-08-2015,1,0,2005.0,flexible,United States,False,424.0,1.0,Entire home/apt,85.0
1912,3360707,The Hideaway,16954768,New York,Hugo,30,193,08-01-2022,3,34,2006.0,flexible,United States,False,1070.0,1.0,Private room,214.0
1913,3215791,Beautiful 4-brm Brooklyn townhouse,16286671,New York,Lisa,3,12,08-14-2022,1,248,2003.0,flexible,United States,False,1011.0,1.0,Entire home/apt,202.0
1914,3219654,2 Bedroom Garden Apt. Park Slope,16304160,New York,Laurie,30,12,09-01-2019,1,0,2012.0,strict,United States,False,1079.0,4.0,Entire home/apt,216.0
